Request: 2022-06-22T10:09:06.573Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:09:10.232Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:09:43.549Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:09:45.563Z | [ 24f2d8d6-0be5-4afd-bc54-1f393ce56e14 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/middlewares/index.js | Server under maintenance
Request: 2022-06-22T10:10:30.073Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:10:32.914Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:10:34.485Z | [ 4fef8e5e-7ba8-4ef0-80fb-cb8c0c34307c ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/app.js | Healthy
Request: 2022-06-22T10:23:35.463Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:24:23.045Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:24:26.444Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:24:28.831Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:25:40.855Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:26:40.701Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:27:53.664Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:29:04.474Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:29:08.469Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:30:07.059Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:30:48.067Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:30:48.799Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:30:50.914Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:30:55.827Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:31:13.843Z | [ eb00d06a-c7be-4e98-b6bc-e25a2762a18c ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/cornJobRoute/startExcelCorn | start excel corn route
Request: 2022-06-22T10:31:13.952Z | [ bb38a8d4-81df-4395-9a99-c99f44bbe7e4 ] | error | /home/umesh/My_Work/POC/Video_streaming_poc/build/app.js | Invalid url
Request: 2022-06-22T10:31:43.743Z | [ 37431fe1-8159-46ad-b256-4a8450ef386e ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/cornJobRoute/startExcelCorn | start excel corn route
Request: 2022-06-22T10:31:43.791Z | [ 9cef7bf1-b1c1-4f7c-ae65-cb6312958450 ] | error | /home/umesh/My_Work/POC/Video_streaming_poc/build/app.js | Invalid url
Request: 2022-06-22T10:32:08.859Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:32:23.538Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:32:34.362Z | [ 9ab93f56-3e65-45c7-99b1-c231726315e0 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/home | videoStreaming home frontend route
Request: 2022-06-22T10:32:34.414Z | [ cd20fa58-9ef3-4ea5-a1e4-42b2b9e145e6 ] | error | /home/umesh/My_Work/POC/Video_streaming_poc/build/app.js | Invalid url
Request: 2022-06-22T10:34:10.753Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:34:26.158Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:35:10.267Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:35:49.509Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:36:06.312Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:36:43.073Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:37:21.680Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:39:17.591Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:40:07.392Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:40:15.309Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:41:15.655Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:41:31.401Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:41:34.660Z | [ 25d17324-a5b0-4276-8021-21c22e538314 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/home | videoStreaming home frontend route
Request: 2022-06-22T10:41:34.730Z | [ d6572579-d817-49ff-b709-d0b5db13eed2 ] | error | /home/umesh/My_Work/POC/Video_streaming_poc/build/app.js | Invalid url
Request: 2022-06-22T10:42:24.211Z | [ 90c6a6ec-24d4-432e-b814-93f377ce1a54 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/home | videoStreaming home frontend route
Request: 2022-06-22T10:42:24.275Z | [ ce16a15d-5ee5-45ab-b8b6-c6bb09daa8c5 ] | error | /home/umesh/My_Work/POC/Video_streaming_poc/build/app.js | Invalid url
Request: 2022-06-22T10:42:36.085Z | [ 17a012fa-f011-4ba2-bf65-dc22353e7755 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/home | videoStreaming home frontend route
Request: 2022-06-22T10:43:24.328Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:43:42.533Z | [ 6e1832a2-0823-4423-aeed-8211a5514fff ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/home | videoStreaming home frontend route
Request: 2022-06-22T10:43:42.614Z | [ 246bec9f-dc46-4f0b-92ba-86b43f49cb31 ] | error | /home/umesh/My_Work/POC/Video_streaming_poc/build/app.js | Invalid url
Request: 2022-06-22T10:44:08.072Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:44:10.292Z | [ e76c968b-3d21-4b2f-99af-3280a7b8d608 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/home | videoStreaming home frontend route
Request: 2022-06-22T10:44:10.362Z | [ b5870d5f-4ea5-4f14-8736-64247f2f03b6 ] | error | /home/umesh/My_Work/POC/Video_streaming_poc/build/app.js | Invalid url
Request: 2022-06-22T10:44:21.086Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:44:21.889Z | [ add221fa-4083-4276-a19a-f97d3be6565a ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/home | videoStreaming home frontend route
Request: 2022-06-22T10:44:21.974Z | [ a585838d-e92e-451c-bb44-49d1e28df924 ] | error | /home/umesh/My_Work/POC/Video_streaming_poc/build/app.js | Invalid url
Request: 2022-06-22T10:45:23.330Z | [ a2de0ddb-a4a9-4bc6-9ef6-0a08642416c7 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/home | videoStreaming home frontend route
Request: 2022-06-22T10:45:23.403Z | [ 1fcdbbf7-c048-4ea2-827b-9198a463cab7 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:49:14.995Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:49:33.229Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:49:36.144Z | [ 0eb10e01-24e4-4882-ba00-afe51c708bbd ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/home | videoStreaming home frontend route
Request: 2022-06-22T10:49:36.217Z | [ 83c18cd3-ed30-4a48-a1c8-435fc8aff4b8 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:49:51.087Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:49:52.201Z | [ 1da9f25b-e85e-4d51-adc4-b37ad020ce1e ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/home | videoStreaming home frontend route
Request: 2022-06-22T10:49:52.283Z | [ 4260d467-b193-4596-93a2-a0a95fd4acee ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:50:00.286Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:50:05.288Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:50:06.125Z | [ 78c52286-0e5e-4f96-b631-bba07d7ab396 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/home | videoStreaming home frontend route
Request: 2022-06-22T10:50:06.196Z | [ e78fdfdd-d25a-4abd-a847-521ef5878c0a ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:50:28.047Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:50:49.882Z | [ a491dad5-16da-4bd1-813b-bab92de18b7c ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/home | videoStreaming home frontend route
Request: 2022-06-22T10:50:49.948Z | [ a0170bbd-00b5-4d34-b27d-63ed4ea1a0af ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:51:57.324Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:52:05.801Z | [ dbaa65d4-0cbe-41a8-92d8-7315a76170e3 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/home | videoStreaming home frontend route
Request: 2022-06-22T10:52:05.886Z | [ ca679f7f-12e2-45f7-ad9d-90303362cbf4 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:54:13.647Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:54:19.396Z | [ a4794259-8ccd-4720-a585-9e75b8561999 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/home | videoStreaming home frontend route
Request: 2022-06-22T10:54:19.457Z | [ 029ceddf-f9e4-416b-97b0-6e8d792cf9a0 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:55:46.596Z | [ server Initialize ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/server.js | Server is running on 7000
Request: 2022-06-22T10:55:52.167Z | [ 2db7e182-6238-4b40-9ff7-5a1556bef0f6 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/home | videoStreaming home frontend route
Request: 2022-06-22T10:55:52.241Z | [ c03cb23d-1b3c-4423-8635-1e112e7848a6 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:55:52.374Z | [ 03d3b7fd-09fe-4745-b8e0-7acc26f6311b ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:55:52.375Z | [ 6a004b21-076f-48de-ac08-7840d614984d ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:55:53.837Z | [ 80765805-1e0d-4932-a178-ee74b8bfc232 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:55:53.878Z | [ fa3d84e4-a4a5-4fe3-93f4-ea27e5d8ad3b ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:55:53.930Z | [ 4a8396c6-a325-4cc6-ae9e-1b7f6bdecb04 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:55:53.989Z | [ 3c946e96-4b37-4ffb-9847-1810d5774277 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:56:08.800Z | [ 9660e5fe-2d53-44cd-abd5-308bc2f603bf ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:56:08.842Z | [ 87a513da-490a-441c-8fda-a3e84c6ba0b8 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:56:17.298Z | [ 06691bee-e8d8-4999-9d20-e02e05f7698e ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:56:21.642Z | [ e1e013f8-8689-40b5-a0f9-764e376bf90b ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:56:21.684Z | [ 2b9474c8-9938-43c4-9fbe-55a99822a431 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:56:28.209Z | [ ca449168-f5a0-4f12-b36a-f8f71b620990 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:56:38.491Z | [ 4a92212a-f5a6-43cd-a9f5-77aa06251626 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:56:44.760Z | [ e529e507-63ff-45f2-8bc5-9b635afcc07b ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:56:51.571Z | [ c4707c0b-8482-497a-b3df-a8b2311ffbb1 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:56:51.610Z | [ 8ed5db4f-39ef-4ca7-ac54-111ee14830ec ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:56:53.271Z | [ d21827b8-6487-4ea0-b248-85f25b1ebaf8 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/home | videoStreaming home frontend route
Request: 2022-06-22T10:56:53.371Z | [ 3e9da911-79b6-46de-ba79-1ff58e370b7a ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:56:53.422Z | [ 0d5393bb-8b87-40f7-b82a-fb0ffb1383ea ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:56:54.992Z | [ c3c15c6f-6d98-4e3c-8de0-e43fa0b782eb ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:56:55.045Z | [ 00377477-74d4-463d-b3ac-bc74b09ded75 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:56:55.116Z | [ 589c9e43-3e2e-43d9-a867-218dc5c07672 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:56:55.158Z | [ 7b1858de-9900-4c07-a4c5-8c3d1313a15b ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:56:55.202Z | [ 82630255-9e85-47fb-9b11-6b0aaf3d70dc ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:57:09.277Z | [ 2cbb7d39-f8bb-4e50-ad0d-344075228a10 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:57:09.325Z | [ b3172cf7-a2e6-46f1-90b8-3ac299e99de7 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:57:15.837Z | [ 53b87c85-f9d3-43bb-842a-e3f4274d418a ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:57:46.853Z | [ a399ed1e-2c90-41be-ae67-1e5127137dc1 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:57:46.904Z | [ f0f8e65f-4d07-41c5-8106-63b67f25df09 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:57:57.240Z | [ 71e977bb-0a9e-4dd0-aab3-042d6ea2e1ab ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:57:57.277Z | [ 4a3ccca9-0e34-434b-8cc4-5bbee546b3b2 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:57:57.320Z | [ faf103d0-b42e-4764-9874-97c2b9cadeb3 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:58:04.274Z | [ 88be2639-fb69-4d94-a343-fec64926068c ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:58:10.553Z | [ f21d35b2-4555-4ee1-8c72-faf6b150236f ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:58:17.037Z | [ 6c705a57-785c-4866-9e69-7dd4e5b62160 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:58:22.348Z | [ bc423475-7b39-4d31-b86c-54dee1e0a940 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:58:22.392Z | [ 079bca98-70c4-49cc-ba8f-f8d196c1af98 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:58:30.055Z | [ 89e22ecf-f547-4402-94fc-920ac93d0d6d ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:58:36.910Z | [ 6db0f664-c784-416b-aff5-13a598593b39 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:58:45.052Z | [ e8c4d003-926e-4c19-a5ab-756523d1ac0c ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:58:51.093Z | [ 18215a0e-b99c-45f5-804a-794414c01943 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:58:51.143Z | [ 0d1cb7c2-b9cd-4680-a0b5-cbce55ca4f1c ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:58:58.594Z | [ 6ffce5f0-8520-4d96-add1-919354efd22a ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:59:03.554Z | [ 0b11af34-2277-4b5f-a871-4b008856a348 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:59:09.313Z | [ 177e4988-2376-4819-9203-0983bf3e13fe ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:59:15.832Z | [ 8eaa0bb6-382d-47cd-b86d-1cae53029398 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:59:35.101Z | [ 33155e1c-9647-45ae-8dfd-3e98430197e0 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/home | videoStreaming home frontend route
Request: 2022-06-22T10:59:35.174Z | [ e99362d0-9d67-4487-a8f4-036f9dc460f2 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:59:35.233Z | [ bb86e19c-e712-4a74-bfc5-d87d20ea58fa ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:59:35.408Z | [ b0ed6e21-1c0a-425e-92d5-04ed63f12b9a ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:59:35.448Z | [ 6d7c9e72-ee8a-4772-b3dc-d8959411a5fc ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:59:35.490Z | [ 848a4f38-5a7a-4ad7-84ce-12d2ef169c1c ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:59:35.573Z | [ 43c74fbe-13d8-4c00-b095-2aa7eb61c8a4 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:59:35.609Z | [ 4125610f-0b7b-4b7f-bbd7-9011464bc87a ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
Request: 2022-06-22T10:59:35.654Z | [ debdc64f-9c53-4cac-bf32-fcce022d3c40 ] | info | /home/umesh/My_Work/POC/Video_streaming_poc/build/component/videoStreaming/v1/route.js/videoStreaming/playVideo | videoStreaming playVideo route
